;Name;Worldwide;MovieType;Director;Duration;Year;Country
2067;A Monster Calls;47309313;Dram;Juan Antonio Bayona;108;2016;Multi Nation
2068;The Handmaiden;37692886;Dram;Park Chan-wook;145;2016;Güney Kore
2069;Snowden;37357216;Dram;Oliver Stone;134;2016;Multi Nation
2070;Perfect Strangers;31254929;Dram;Paolo Genovese;97;2016;?talya
2071;Perfect Strangers;33262366;Dram;Paolo Genovese;97;2016;?talya
2072;Nocturnal Animals;30311857;Dram;Tom Ford;116;2016;ABD
2073;The Founder;24121245;Dram;John Lee Hancock;115;2016;ABD
2074;The Fate of the Furious;1236005118;Aksiyon;F. Gary Gray;136;2017;ABD
2075;Despicable Me 3;1034799409;Animasyon;"Pierre Coffin
                                        ,                                                                                                                     Kyle Balda";90;2017;ABD
2076;Jumanji: Welcome to the Jungle;962077546;Aksiyon;Jake Kasdan;119;2017;ABD
2077;Spider-Man: Homecoming;880166924;Bilim Kurgu;Jon Watts;133;2017;ABD
2078;Guardians of the Galaxy Vol. 2;863756051;Bilim Kurgu;James Gunn;137;2017;ABD
2079;Wonder Woman;822963408;Aksiyon;Patty Jenkins;141;2017;ABD
2080;Pirates of the Caribbean: Dead Men Tell No Tales;794861794;Aksiyon;"Joachim Rønning
                                        ,                                                                                                                     Espen Sandberg";128;2017;ABD
2081;It;702781748;Dram;Tommy Lee Wallace;192;1990;Multi Nation
2082;It;702781748;Fantastik;Andrés Muschietti;135;2017;ABD
2083;Justice League;661324295;Bilim Kurgu;Zack Snyder;120;2017;Multi Nation
2084;Logan;619021436;Bilim Kurgu;James Mangold;137;2017;ABD
2085;Transformers: The Last Knight;605425157;Bilim Kurgu;Michael Bay;155;2017;ABD
2086;Kong: Skull Island;568652812;Aksiyon;Jordan Vogt-Roberts;120;2017;Multi Nation
2087;The Boss Baby;527965936;Animasyon;Tom McGrath;97;2017;ABD
2088;Dunkirk;526045546;Aksiyon;Christopher Nolan;107;2017;Multi Nation
2089;War for the Planet of the Apes;490719763;Bilim Kurgu;Matt Reeves;140;2017;Multi Nation
2090;The Greatest Showman;434993183;Dram;Michael Gracey;105;2017;ABD
2091;Kingsman: The Golden Circle;410902662;Aksiyon;Matthew Vaughn;141;2017;Multi Nation
2092;Cars 3;383930656;Animasyon;Brian Fee (i);102;2017;ABD
2093;Fifty Shades Darker;381545846;Dram;James Foley;118;2017;ABD
2094;Murder on the Orient Express;352789811;Dram;Kenneth Branagh;114;2017;Multi Nation
2095;Annabelle: Creation;306592201;Gerilim;David F. Sandberg;109;2017;ABD
2096;Wonder;305937718;Aile;Stephen Chbosky;113;2017;ABD
2097;Split;278454358;Gerilim;M. Night Shyamalan;117;2016;ABD
2098;Blade Runner 2049;259154159;Bilim Kurgu;Denis Villeneuve;164;2017;Multi Nation
2099;Get Out;255407969;Gerilim;Jordan Peele;104;2017;ABD
2100;Alien: Covenant;240891763;Bilim Kurgu;Ridley Scott;122;2017;Multi Nation
2101;Youth;227091290;Dram;Paolo Sorrentino;125;2015;Multi Nation
2102;Baby Driver;226945087;Aksiyon;Edgar Wright;113;2017;?ngiltere
2103;Valerian and the City of a Thousand Planets;225874228;Bilim Kurgu;Luc Besson;136;2017;Multi Nation
2104;Geostorm;221900160;Bilim Kurgu;Dean Devlin;109;2017;Multi Nation
2105;Smurfs: The Lost Village;197183546;Animasyon;Kelly Asbury;89;2017;ABD
2106;The Shape of Water;195243464;Dram;Guillermo del Toro;123;2017;ABD
2107;The Hitman's Bodyguard;183415183;Aksiyon;Patrick Hughes;118;2017;Multi Nation
2108;Baywatch;177856751;Aksiyon;Seth Gordon;116;2017;ABD
2109;Ghost in the Shell;169801921;Bilim Kurgu;Rupert Sanders;107;2017;Multi Nation
2110;Three Billboards Outside Ebbing, Missouri;160060063;Dram;Martin McDonagh;115;2017;Multi Nation
2111;King Arthur: Legend of the Sword;149175066;Aksiyon;Guy Ritchie;126;2017;ABD
2112;The Foreigner;145374099;Aksiyon;Martin Campbell;114;2017;Multi Nation
2113;Power Rangers;142337240;Bilim Kurgu;Dean Israelite;124;2017;Multi Nation
2114;American Made;134866593;Aksiyon;Doug Liman;115;2017;Multi Nation
2115;Happy Death Day;125479266;Gizem;Christopher B. Landon;97;2017;ABD
2116;Secret Superstar;122026260;Dram;Advait Chandan;150;2017;Hindistan
2117;The Commuter;119942387;Aksiyon;Jaume Collet-Serra;104;2018;Multi Nation
2118;The Dark Tower;113231078;Bilim Kurgu;Nikolaj Arcel;95;2017;Multi Nation
2119;Jigsaw;102952888;Gerilim;"Michael Spierig
                                        ,                                                                                                                     Peter Spierig";92;2017;ABD
2120;Atomic Blonde;100014025;Aksiyon;David Leitch;115;2017;Multi Nation
2121;Going in Style;85218541;Komedi;Zach Braff;96;2017;ABD
2122;Rings;83080890;Korku;F. Javier Gutiérrez;102;2017;ABD
2123;American Assassin;67234188;Aksiyon;Michael Cuesta;111;2017;Multi Nation
2124;The Mountain Between Us;62832209;Dram;Hany Abu-Assad;112;2017;ABD
2125;47 Meters Down;62187529;Gerilim;Johannes Roberts;87;2017;Multi Nation
2126;I, Tonya;53939297;Dram;Craig Gillespie;120;2017;ABD
2127;Wind River;43980821;Dram;Taylor Sheridan;107;2017;Multi Nation
2128;The Snowman;43155261;Gerilim;Tomas Alfredson;119;2017;Multi Nation
2129;Gifted;43046590;Dram;Marc Webb;101;2017;ABD
2130;Loving Vincent;42187665;Animasyon;"Hugh Welchman
                                        ,                                                                                                                     Dorota Kobiela";94;2017;Multi Nation
2131;Call Me by Your Name;41887595;Dram;Luca Guadagnino;132;2017;Multi Nation
2132;The Circle;40656399;Bilim Kurgu;James Ponsoldt;110;2017;Multi Nation
2133;A Cure for Wellness;26620002;Bilim Kurgu;Gore Verbinski;146;2016;Multi Nation
2134;Avengers: Infinity War;2048359754;Bilim Kurgu;"Joe Russo
                                        ,                                                                                                                     Anthony Russo";154;2018;ABD
2135;Black Panther;1346913161;Bilim Kurgu;Ryan Coogler;138;2018;ABD
2136;Jurassic World: Fallen Kingdom;1308467944;Bilim Kurgu;Juan Antonio Bayona;128;2018;ABD
2137;Incredibles 2;1242805359;Animasyon;Brad Bird;118;2018;ABD
2138;Aquaman;1151961807;Aksiyon;James Wan;143;2018;ABD
2139;Bohemian Rhapsody;903655259;Dram;Bryan Singer;135;2018;Multi Nation
2140;Venom;856085151;Bilim Kurgu;Ruben Fleischer;112;2018;Multi Nation
2141;Venom;856085151;Gerilim;Jim Gillespie;85;2005;ABD
2142;Mission: Impossible - Fallout;791115104;Aksiyon;Christopher McQuarrie;147;2018;ABD
2143;Deadpool 2;734546611;Aksiyon;David Leitch;120;2018;ABD
2144;Fantastic Beasts: The Crimes of Grindelwald;655755901;Aile;David Yates;134;2018;Multi Nation
2145;Ready Player One;583490172;Bilim Kurgu;Steven Spielberg;140;2018;ABD
2146;The Meg;529243742;Bilim Kurgu;Jon Turteltaub;113;2018;Multi Nation
2147;Bumblebee;467989645;Bilim Kurgu;Travis Knight;190;2018;ABD
2148;A Star Is Born;436388866;Dram;Bradley Cooper;135;2018;ABD
2149;Spider-Man: Into the Spider-Verse;375582637;Animasyon;"Bob  Persichetti
                                        ,                                                                                                                     Peter Ramsey";117;2018;ABD
2150;Fifty Shades Freed;371985018;Dram;James Foley;105;2018;ABD
2151;The Nun;366050119;Gerilim;Corin Hardy;97;2018;ABD
2152;A Quiet Place;340939361;Bilim Kurgu;John Krasinski;90;2018;ABD
2153;Green Book;321752656;Dram;Peter Farrelly;130;2018;ABD
2154;Skyscraper;304868961;Aksiyon;Rawson Marshall Thurber;102;2018;ABD
2155;Ocean's Eight;297718711;Aksiyon;Gary Ross;111;2018;ABD
2156;Pacific Rim: Uprising;290930148;Bilim Kurgu;Steven S. DeKnight;111;2018;ABD
2157;Maze Runner: The Death Cure;288175335;Bilim Kurgu;Wes Ball;143;2018;ABD
2158;Tomb Raider;274950803;Aksiyon;Roar Uthaug;118;2018;Multi Nation
2159;The Equalizer 2;190400157;Aksiyon;Antoine Fuqua;121;2018;ABD
2160;Insidious: The Last Key;167885588;Gerilim;Adam Robitel;103;2018;ABD
2161;Red Sparrow;151572634;Gerilim;Francis Lawrence;140;2018;Multi Nation
2162;More Than Blue;142958164;Dram;Won Tae-yeon;105;2009;Güney Kore
2163;Game Night;117679066;Gizem;"John Francis Daley
                                        ,                                                                                                                     Jonathan Goldstein (i)";100;2018;ABD
2164;Alpha;99630675;Dram;Albert Hughes;97;2018;Multi Nation
2165;Mortal Engines;83672673;Bilim Kurgu;Christian Rivers;129;2018;ABD
2166;Searching;75462037;Dram;Aneesh Chaganty;102;2018;ABD
2167;Annihilation;43070915;Bilim Kurgu;Alex Garland;115;2018;Multi Nation
2168;Overlord;41657844;Bilim Kurgu;Julius Avery;110;2018;Multi Nation
2169;Avengers: Endgame;2799439100;Bilim Kurgu;"Joe Russo
                                        ,                                                                                                                     Anthony Russo";185;2019;ABD
2170;Captain Marvel;1128274794;Bilim Kurgu;"Anna Boden
                                        ,                                                                                                                     Ryan Fleck";127;2019;ABD
2171;Joker;1078751311;Dram;Todd Phillips;122;2019;Multi Nation
2172;Toy Story 4;1073394593;Animasyon;Josh Cooley;100;2019;ABD
2173;Jumanji: The Next Level;801693929;Fantastik;Jake Kasdan;123;2019;ABD
2174;Fast & Furious Presents: Hobbs & Shaw;760732926;Aksiyon;David Leitch;137;2019;ABD
2175;How to Train Your Dragon: The Hidden World;521799505;Animasyon;Dean DeBlois;104;2019;ABD
2176;Maleficent: Mistress of Evil;491730089;Aile;Joachim Rønning;119;2019;ABD
2177;Alita: Battle Angel;404980543;Bilim Kurgu;Robert Rodriguez;122;2019;ABD
2178;Godzilla: King of the Monsters;387300138;Bilim Kurgu;Michael Dougherty;132;2019;Multi Nation
2179;1917;384579472;Aksiyon;Sam Mendes;119;2019;Multi Nation
2180;Once Upon a Time in Hollywood;377426903;Dram;Quentin Tarantino;162;2019;Multi Nation
2181;Shazam!;365971656;Aksiyon;David F. Sandberg;132;2019;ABD
2182;Knives Out;312897920;Gizem;Rian Johnson;131;2019;ABD
2183;Terminator: Dark Fate;261119292;Bilim Kurgu;Tim Miller;128;2019;Multi Nation
2184;Us;256022707;Gerilim;Jordan Peele;116;2019;ABD
2185;Glass;246999039;Bilim Kurgu;M. Night Shyamalan;129;2019;ABD
2186;Zombieland: Double Tap;122810399;Komedi;Ruben Fleischer;99;2019;ABD
2187;Five Feet Apart;92554209;Dram;Justin Baldoni;116;2019;ABD
2188;Rambo: Last Blood;91490353;Aksiyon;Adrian Grunberg;101;2019;Multi Nation
2189;Jojo Rabbit;90335025;Dram;Taika Waititi;108;2019;ABD
2190;Happy Death Day 2U;64600152;Bilim Kurgu;Christopher B. Landon;100;2019;ABD
2191;Anna;31626978;Dram;Jorge Dorado;99;2013;Multi Nation
2192;Anna;31626978;Aksiyon;Luc Besson;118;2019;Multi Nation
2193;Tenet;365304105;Bilim Kurgu;Christopher Nolan;150;2020;Multi Nation
2194;The Invisible Man;144492724;Bilim Kurgu;Leigh Whannell;124;2020;Multi Nation
2195;The Call of the Wild;111257878;Aile;Chris Sanders;100;2020;Multi Nation
2196;Bloodshot;39861118;Bilim Kurgu;Dave Wilson;109;2020;Multi Nation
2197;Dune;402027830;Bilim Kurgu;Denis Villeneuve;155;2021;ABD
2198;Black Widow;379751655;Bilim Kurgu;Cate Shortland;136;2021;ABD
2199;Avatar: The Way of Water;2320250281;Bilim Kurgu;James Cameron;192;2022;ABD
2200;Top Gun: Maverick;1495696292;Aksiyon;Joseph Kosinski;131;2022;ABD
2201;The Lost City;192907684;Dram;Andy Garcia;144;2005;ABD
2202;Indiana Jones and the Dial of Destiny;383827783;Aksiyon;James Mangold;155;2023;ABD
