;Name;Worldwide;Domestic;MovieType;Duration;Year;Country;Director;Continent
0;Teenage Mutant Ninja Turtles;135265915;135265915;Bilim Kurgu;101;2014;ABD;Jonathan Liebesman;ABD
1;Teenage Mutant Ninja Turtles;485004754;191204754;Bilim Kurgu;101;2014;ABD;Jonathan Liebesman;ABD
2;Total Recall;119394840;119394840;Bilim Kurgu;118;2012;Multi Nation;Len Wiseman;Multi Nation
3;Total Recall;198467168;58877969;Bilim Kurgu;118;2012;Multi Nation;Len Wiseman;Multi Nation
4;Flatliners;61489265;61489265;Dram;111;2017;ABD;Niels Arden Oplev;ABD
5;Flatliners;45158254;16883115;Dram;111;2017;ABD;Niels Arden Oplev;ABD
6;The Rookie;21633874;21633874;Aile;127;2002;ABD;John Lee Hancock;ABD
7;The Rookie;80693537;75600072;Aile;127;2002;ABD;John Lee Hancock;ABD
8;The Guardian;17037887;17037887;Aksiyon;139;2006;ABD;Andrew Davis;ABD
9;The Guardian;94973540;55011732;Aksiyon;139;2006;ABD;Andrew Davis;ABD
10;Beauty and the Beast;248802521;145863363;Aile;129;2017;ABD;Bill Condon;ABD
11;Beauty and the Beast;47430624;;Aile;129;2017;ABD;Bill Condon;ABD
12;Beauty and the Beast;1263521126;504014165;Aile;129;2017;ABD;Bill Condon;ABD
13;Point Break;43218387;43218387;Aksiyon;113;2015;Multi Nation;Ericson Core;Multi Nation
14;Point Break;133782481;28782481;Aksiyon;113;2015;Multi Nation;Ericson Core;Multi Nation
15;Rush;7241350;7241350;Aksiyon;123;2013;Multi Nation;Ron Howard;Multi Nation
16;Rush;95224595;26947624;Aksiyon;123;2013;Multi Nation;Ron Howard;Multi Nation
17;Everybody's Fine;1745470;1745470;Dram;99;2009;ABD;Kirk Jones;ABD
18;The Unborn;1159578;1159578;Gerilim;87;2009;ABD;David S. Goyer;ABD
19;The Unborn;76514050;42670410;Gerilim;87;2009;ABD;David S. Goyer;ABD
20;Aladdin;346476295;217350219;Aile;127;2019;ABD;Guy Ritchie;ABD
21;Aladdin;346476295;217350219;Aile;127;2019;ABD;Guy Ritchie;ABD
22;Aladdin;1050693953;355559216;Aile;127;2019;ABD;Guy Ritchie;ABD
23;Aladdin;1050693953;355559216;Aile;127;2019;ABD;Guy Ritchie;ABD
24;Trespass;13249535;13249535;Gerilim;91;2011;ABD;Joel Schumacher;ABD
25;Gladiator;9223441;9223441;Aksiyon;171;2000;Multi Nation;Ridley Scott;Multi Nation
26;Gladiator;460583960;187705427;Aksiyon;171;2000;Multi Nation;Ridley Scott;Multi Nation
27;Rampage;796368;796368;Bilim Kurgu;108;2018;ABD;Brad Peyton;ABD
28;Rampage;428128233;101028233;Bilim Kurgu;108;2018;ABD;Brad Peyton;ABD
29;Proof;524668;524668;Dram;101;2005;ABD;John Madden;ABD
30;Proof;14189860;7535331;Dram;101;2005;ABD;John Madden;ABD
31;The Three Musketeers;53898845;53898845;Aksiyon;110;2011;Multi Nation;Paul W.S. Anderson;Multi Nation
32;The Three Musketeers;132274484;20374484;Aksiyon;110;2011;Multi Nation;Paul W.S. Anderson;Multi Nation
33;Fearless;6995302;6995302;Aksiyon;103;2006;Multi Nation;Ronny Yu;Multi Nation
34;Fearless;68072848;24633730;Aksiyon;103;2006;Multi Nation;Ronny Yu;Multi Nation
35;The Lion King;763455561;312855561;Animasyon;118;2019;ABD;Jon Favreau;ABD
36;The Lion King;1656943394;543638043;Animasyon;118;2019;ABD;Jon Favreau;ABD
37;The Jungle Book;43229904;43229904;Aile;103;2016;Multi Nation;Jon Favreau;Multi Nation
38;The Jungle Book;966550600;364001123;Aile;103;2016;Multi Nation;Jon Favreau;Multi Nation
39;Frankenstein;22006296;22006296;Bilim Kurgu;109;2015;Multi Nation;Paul McGuigan;Multi Nation
40;No Escape;15339030;15339030;Gerilim;103;2015;ABD;John Erick Dowdle;ABD
41;No Escape;54418872;27288872;Gerilim;103;2015;ABD;John Erick Dowdle;ABD
42;Heat;67437309;67436818;Aksiyon;92;2015;ABD;Simon West;ABD
43;Priest;4165845;4165845;Aksiyon;87;2011;ABD;Scott Stewart;ABD
44;Priest;78309505;29137000;Aksiyon;87;2011;ABD;Scott Stewart;ABD
45;Bad Company;3674841;3674841;Aksiyon;116;2002;ABD;Joel Schumacher;ABD
46;Bad Company;65977295;30160161;Aksiyon;116;2002;ABD;Joel Schumacher;ABD
47;Jane Eyre;5200601;5200601;Dram;120;2011;Multi Nation;Cary Fukunaga;Multi Nation
48;Jane Eyre;34710627;11242660;Dram;120;2011;Multi Nation;Cary Fukunaga;Multi Nation
49;Crash;2664812;2664812;Dram;112;2004;Multi Nation;Paul Haggis;Multi Nation
50;Crash;98410061;54580300;Dram;112;2004;Multi Nation;Paul Haggis;Multi Nation
51;Hercules;99112101;99112101;Aksiyon;98;2014;ABD;Brett Ratner;ABD
52;Hercules;244819862;72688614;Aksiyon;98;2014;ABD;Brett Ratner;ABD
53;Anna Karenina;858553;858553;Dram;130;2012;Multi Nation;Joe Wright;Multi Nation
54;Anna Karenina;68929150;12816367;Dram;130;2012;Multi Nation;Joe Wright;Multi Nation
55;Godzilla;379014294;136314294;Bilim Kurgu;123;2014;ABD;Gareth Edwards;ABD
56;Godzilla;524976069;200676069;Bilim Kurgu;123;2014;ABD;Gareth Edwards;ABD
57;Everest;87178599;87178599;Dram;121;2015;Multi Nation;Baltasar Kormákur;Multi Nation
58;Everest;203427584;43482270;Dram;121;2015;Multi Nation;Baltasar Kormákur;Multi Nation
59;Great Expectations;55494066;26420672;Dram;128;2012;Multi Nation;Mike Newell;Multi Nation
60;The Avengers;23384939;23384939;Bilim Kurgu;145;2012;ABD;Joss Whedon;ABD
61;The Avengers;1518812988;623357910;Bilim Kurgu;145;2012;ABD;Joss Whedon;ABD
62;Twilight;15055091;15055091;Dram;122;2008;ABD;Catherine Hardwicke;ABD
63;Twilight;407187715;192769854;Dram;122;2008;ABD;Catherine Hardwicke;ABD
64;Les Misérables;14096321;14096321;Dram;158;2012;Multi Nation;Tom Hooper;Multi Nation
65;Les Misérables;442299309;148809770;Dram;158;2012;Multi Nation;Tom Hooper;Multi Nation
66;Les Misérables;54606372;330181;Dram;158;2012;Multi Nation;Tom Hooper;Multi Nation
67;Hush;13605304;13583690;Aksiyon;91;2008;?ngiltere;Mark Tonderai;Europe
68;Hush;13605304;13583690;Gerilim;81;2016;ABD;Mike Flanagan;ABD
69;The Mummy;155563437;155385488;Aksiyon;110;2017;Multi Nation;Alex Kurtzman;Multi Nation
70;The Mummy;409231607;80227895;Aksiyon;110;2017;Multi Nation;Alex Kurtzman;Multi Nation
71;Life;73475268;64016268;Bilim Kurgu;104;2017;ABD;Daniel Espinosa;ABD
72;Life;100541806;30234022;Bilim Kurgu;104;2017;ABD;Daniel Espinosa;ABD
73;Sunshine;7607860;5096267;Bilim Kurgu;107;2007;?ngiltere;Danny Boyle;Europe
74;Sunshine;34806360;3675753;Bilim Kurgu;107;2007;?ngiltere;Danny Boyle;Europe
75;Flawless;4488529;4488529;Dram;108;2007;Multi Nation;Michael Radford;Multi Nation
76;Cast Away;429632142;233632142;Dram;143;2000;ABD;Robert Zemeckis;ABD
77;What Women Want;374111707;182811707;Komedi;127;2000;ABD;Nancy Meyers;ABD
78;Dinosaur;349822765;137748063;Animasyon;82;2000;ABD;Ralph Zondag;ABD
79;How the Grinch Stole Christmas;345141403;260044825;Aile;104;2000;Multi Nation;Ron Howard;Multi Nation
80;Meet the Parents;330444045;166244045;Komedi;108;2000;ABD;Jay Roach;ABD
81;The Perfect Storm;328718434;182618434;Aksiyon;130;2000;ABD;Wolfgang Petersen;ABD
82;X-Men;296339528;157299718;Bilim Kurgu;104;2000;ABD;Bryan Singer;ABD
83;What Lies Beneath;291420351;155464351;Dram;130;2000;ABD;Robert Zemeckis;ABD
84;Scary Movie;278019771;157019771;Komedi;88;2000;ABD;Keenen Ivory Wayans;ABD
85;Charlie's Angels;264105545;125305545;Aksiyon;98;2000;ABD;McG;ABD
86;Charlie's Angels;73279888;17803077;Aksiyon;98;2000;ABD;McG;ABD
87;Erin Brockovich;256271286;125595205;Dram;131;2000;ABD;Steven Soderbergh;ABD
88;Unbreakable;248118121;95011339;Dram;106;2000;ABD;M. Night Shyamalan;ABD
89;Chicken Run;224834564;106834564;Animasyon;84;2000;Multi Nation;Peter Lord;Multi Nation
90;Vertical Limit;215663859;69243859;Aksiyon;124;2000;Multi Nation;Martin Campbell;Multi Nation
91;The Patriot;215294342;113330342;Aksiyon;165;2000;Multi Nation;Roland Emmerich;Multi Nation
92;Miss Congeniality;212742720;106807667;Aksiyon;111;2000;ABD;Donald Petrie;ABD
93;Traffic;207515725;124115725;Dram;147;2000;Multi Nation;Steven Soderbergh;Multi Nation
94;Hollow Man;190213455;73209340;Bilim Kurgu;112;2000;Multi Nation;Paul Verhoeven;Multi Nation
95;102 Dalmatians;183611771;66957026;Aile;100;2000;ABD;Kevin Lima;ABD
96;Big Momma's House;173959438;117559438;Komedi;98;2000;Multi Nation;Raja Gosnell;Multi Nation
97;The Emperor's New Groove;169327687;89302687;Animasyon;75;2000;ABD;Mark Dindal;ABD
98;Nutty Professor II: The Klumps;166339890;123309890;Bilim Kurgu;106;2000;ABD;Peter Segal;ABD
99;Scream 3;161834276;89143175;Gizem;116;2000;ABD;Wes Craven;ABD
100;Chocolat;152699946;71509363;Dram;121;2000;Multi Nation;Lasse Hallström;Multi Nation
101;The Beach;144056873;39785027;Dram;119;2000;Multi Nation;Danny Boyle;Multi Nation
102;U-571;127666415;77122415;Aksiyon;116;2000;Multi Nation;Jonathan Mostow;Multi Nation
103;Road Trip;119754278;68540777;Komedi;93;2000;ABD;Todd Phillips;ABD
104;Coyote Ugly;113916474;60786269;Dram;100;2000;ABD;David McNally;ABD
105;Final Destination;112880294;53331147;Korku;98;2000;ABD;James Wong;ABD
106;The Kid;110317580;69691949;Aile;104;2000;ABD;Jon Turteltaub;ABD
107;Billy Elliot;109280263;21995263;Dram;110;2000;Multi Nation;Stephen Daldry;Multi Nation
108;Shaft;107196498;70334258;Aksiyon;99;2000;Multi Nation;John Singleton;Multi Nation
109;Shaft;21360215;21360215;Aksiyon;99;2000;Multi Nation;John Singleton;Multi Nation
110;The Whole Nine Yards;106371651;57262492;Komedi;98;2000;Multi Nation;Jonathan Lynn;Multi Nation
111;The Cell;104155843;61334059;Bilim Kurgu;107;2000;Multi Nation;Tarsem Singh;Multi Nation
112;Shanghai Noon;99274467;56937502;Aksiyon;110;2000;Multi Nation;Tom Dey;Multi Nation
113;The 6th Day;96085477;34604280;Bilim Kurgu;123;2000;ABD;Roger Spottiswoode;ABD
114;Romeo Must Die;91036760;55973336;Aksiyon;115;2000;ABD;Andrzej Bartkowiak;ABD
115;Bring It On;90449929;68379000;Komedi;98;2000;ABD;Peyton Reed;ABD
116;Bedazzled;90383208;37886980;Fantastik;93;2000;Multi Nation;Harold Ramis;Multi Nation
117;Snatch;83557872;30328156;Komedi;103;2000;Multi Nation;Guy Ritchie;Multi Nation
118;Finding Forrester;80049764;51804714;Dram;136;2000;ABD;Gus Van Sant;ABD
119;Dude, Where's My Car?;73180723;46729800;Bilim Kurgu;83;2000;ABD;Danny Leiner;ABD
120;O Brother, Where Art Thou?;71868327;45512588;Komedi;107;2000;Multi Nation;Joel Coen;Multi Nation
121;Frequency;68106245;45010278;Bilim Kurgu;118;2000;ABD;Gregory Hoblit;ABD
122;28 Days;62198945;37170488;Dram;103;2000;ABD;Betty Thomas;ABD
123;Taxi 2;60726164;626164;Aksiyon;82;2000;Fransa;Gérard Krawczyk;Europe
124;The Flintstones in Viva Rock Vegas;59468275;35268275;Aile;90;2000;ABD;Brian Levant;ABD
125;Pay It Forward;55707411;33519628;Dram;122;2000;ABD;Mimi Leder;ABD
126;Pitch Black;53187659;39240659;Bilim Kurgu;108;2000;ABD;David Twohy;ABD
127;The Replacements;50054511;44737059;Komedi;118;2000;ABD;Howard Deutch;ABD
128;Almost Famous;47383689;32534850;Dram;124;2000;ABD;Cameron Crowe;ABD
129;The Watcher;47267829;28946615;Gerilim;96;2000;ABD;Joe Charbanic;ABD
130;High Fidelity;47126295;27287137;Dram;113;2000;Multi Nation;Stephen Frears;Multi Nation
131;Dracula 2000;47053625;33022767;Aksiyon;99;2000;ABD;Patrick Lussier;ABD
132;The Gift;44567606;12008642;Dram;111;2000;ABD;Sam Raimi;ABD
133;The Gift;58978653;43787265;Dram;111;2000;ABD;Sam Raimi;ABD
134;The Legend of Bagger Vance;39459427;30919168;Dram;126;2000;ABD;Robert Redford;ABD
135;American Psycho;34266564;15070285;Dram;102;2000;Multi Nation;Mary Harron;Multi Nation
136;Dungeons & Dragons;33978694;15391970;Dram;107;2000;ABD;Courtney Solomon;ABD
137;Red Planet;33463969;17480890;Bilim Kurgu;106;2000;Multi Nation;Antony Hoffman;Multi Nation
138;Reindeer Games;32168970;23368995;Aksiyon;124;2000;ABD;John Frankenheimer;ABD
139;The Little Vampire;27965865;13572400;Aile;95;2000;Multi Nation;Uli Edel;Multi Nation
140;Quills;17989227;7065332;Dram;124;2000;Multi Nation;Philip Kaufman;Multi Nation
141;Bait;15471969;15325127;Korku;93;2012;Avustralya;Russell Mulcahy;Australia
142;Bait;32813407;;Korku;93;2012;Avustralya;Russell Mulcahy;Australia
143;Gossip;12591270;5108820;Gerilim;90;2000;ABD;Davis Guggenheim;ABD
144;Before Night Falls;8527517;4242892;Dram;134;2000;Multi Nation;Julian Schnabel;Multi Nation
145;Mohabbatein;4279351;1070000;Dram;216;2000;Hindistan;Aditya Chopra;Asia
146;Harry Potter and the Sorcerer's Stone;974755371;317575550;Fantastik;159;2001;Multi Nation;Chris Columbus;Multi Nation
147;The Lord of the Rings: The Fellowship of the Ring;880839846;313364114;Aksiyon;228;2001;ABD;Peter Jackson;ABD
148;Shrek;484409218;267665011;Animasyon;90;2001;ABD;Andrew Adamson;ABD
149;Ocean's Eleven;450717150;183417150;Gerilim;116;2001;ABD;Steven Soderbergh;ABD
150;Pearl Harbor;449220945;198542554;Dram;183;2001;ABD;Michael Bay;ABD
151;The Mummy Returns;433013274;202019785;Aksiyon;130;2001;ABD;Stephen Sommers;ABD
152;Jurassic Park III;368780809;181171875;Bilim Kurgu;92;2001;ABD;Joe Johnston;ABD
153;Hannibal;351692268;165092268;Dram;131;2001;Multi Nation;Ridley Scott;Multi Nation
154;Rush Hour 2;347325802;226164286;Aksiyon;90;2001;ABD;Brett Ratner;ABD
155;A Beautiful Mind;313542341;170742341;Dram;135;2001;ABD;Ron Howard;ABD
156;American Pie 2;287553595;145103595;Komedi;108;2001;ABD;James B. Rogers;ABD
157;Bridget Jones's Diary;281929795;71543427;Dram;97;2001;Multi Nation;Sharon Maguire;Multi Nation
158;Lara Croft: Tomb Raider;274703340;131168070;Aksiyon;100;2001;Multi Nation;Simon West;Multi Nation
159;A.I. Artificial Intelligence;235926552;78616689;Bilim Kurgu;146;2001;ABD;Steven Spielberg;ABD
160;The Others;209947037;96522687;Gerilim;101;2001;Multi Nation;Alejandro Amenábar;Multi Nation
161;Vanilla Sky;203388341;100618344;Bilim Kurgu;136;2001;Multi Nation;Cameron Crowe;Multi Nation
162;Atlantis: The Lost Empire;186053725;84056472;Animasyon;95;2001;ABD;Gary Trousdale;ABD
163;Dr. Dolittle 2;176104344;112952899;Aile;87;2001;ABD;Steve Carr;ABD
164;Black Hawk Down;172989651;108638745;Aksiyon;145;2001;Multi Nation;Ridley Scott;Multi Nation
165;The Princess Diaries;165335153;108248956;Aile;115;2001;ABD;Garry Marshall;ABD
166;Spy Kids;147934180;112719001;Aile;88;2001;ABD;Robert Rodriguez;ABD
167;The Mexican;147845033;66845033;Aksiyon;123;2001;Multi Nation;Gore Verbinski;Multi Nation
168;Swordfish;147080413;69772969;Aksiyon;99;2001;Multi Nation;Dominic Sena;Multi Nation
169;Spy Game;143049560;62362560;Aksiyon;126;2001;Multi Nation;Tony Scott;Multi Nation
170;Legally Blonde;141774679;96520674;Komedi;96;2001;ABD;Robert Luketic;ABD
171;Scary Movie 2;141220678;71308997;Komedi;83;2001;Multi Nation;Keenen Ivory Wayans;Multi Nation
172;Shallow Hal;141069860;70839203;Komedi;114;2001;ABD;Bobby Farrelly;ABD
173;America's Sweethearts;138307673;93607673;Komedi;102;2001;ABD;Joe Roth;ABD
174;A Knight's Tale;117487473;56569702;Aksiyon;132;2001;ABD;Brian Helgeland;ABD
175;The Score;113579918;71107711;Aksiyon;124;2001;Multi Nation;Frank Oz;Multi Nation
176;Training Day;104876233;76631907;Aksiyon;122;2001;ABD;Antoine Fuqua;ABD
177;Jimmy Neutron: Boy Genius;102992536;80936232;Animasyon;83;2001;ABD;John A. Davis;ABD
178;I Am Sam;97818139;40311852;Dram;132;2001;ABD;Jessie Nelson;ABD
179;The Wedding Planner;94728529;60400856;Komedi;103;2001;Multi Nation;Adam Shankman;Multi Nation
180;Behind Enemy Lines;91753202;58856790;Aksiyon;106;2001;ABD;John Moore;ABD
181;Ali;87713825;58203105;Dram;157;2001;Multi Nation;Michael Mann;Multi Nation
182;Rat Race;85498534;56618055;Komedi;112;2001;Multi Nation;Jerry Zucker;Multi Nation
183;The Animal;84772742;57743062;Komedi;84;2001;ABD;Luke Greenfield;ABD
184;Blow;83282296;52990775;Dram;124;2001;ABD;Ted Demme;ABD
185;Exit Wounds;79958599;51758599;Aksiyon;101;2001;Multi Nation;Andrzej Bartkowiak;Multi Nation
186;Serendipity;77516304;50294317;Dram;90;2001;ABD;Peter Chelsom;ABD
187;Kate & Leopold;76019048;47121859;Fantastik;118;2001;ABD;James Mangold;ABD
188;From Hell;74558115;31602566;Gerilim;122;2001;Multi Nation;Albert Hughes;Multi Nation
189;The One;72689126;43905746;Bilim Kurgu;87;2001;ABD;James Wong;ABD
190;The Royal Tenenbaums;71441250;52364010;Dram;110;2001;ABD;Wes Anderson;ABD
191;Thir13en Ghosts;68467960;41867960;Gerilim;91;2001;ABD;Steve Beck;ABD
192;Bandits;67631903;41575141;Komedi;123;2001;ABD;Barry Levinson;ABD
193;Not Another Teen Movie;66468332;38252284;Komedi;89;2001;ABD;Joel Gallen;ABD
194;Sweet November;65754228;25288103;Dram;119;2001;ABD;Pat O'Connor;ABD
195;K-PAX;65001485;50338485;Bilim Kurgu;120;2001;Multi Nation;Iain Softley;Multi Nation
196;Kiss of the Dragon;64437847;36845124;Aksiyon;98;2001;Multi Nation;Chris Nahon;Multi Nation
197;Captain Corelli's Mandolin;62112895;25543895;Dram;131;2001;Multi Nation;John Madden;Multi Nation
198;Zoolander;60780981;45172250;Komedi;90;2001;Multi Nation;Ben Stiller;Multi Nation
199;Jeepers Creepers;59217789;37904175;Gerilim;90;2001;Multi Nation;Victor Salva;Multi Nation
200;Heartbreakers;57756408;40336607;Komedi;123;2001;ABD;David Mirkin;ABD
201;15 Minutes;56359980;24403552;Aksiyon;120;2001;Multi Nation;John Herzfeld;Multi Nation
202;Driven;54744738;32720065;Aksiyon;116;2001;Multi Nation;Renny Harlin;Multi Nation
203;Monster's Ball;44909486;31273922;Dram;113;2001;ABD;Marc Forster;ABD
204;Hardball;44102389;40222729;Dram;106;2001;Multi Nation;Brian Robbins;Multi Nation
205;Shaolin Soccer;42776760;489600;Aksiyon;113;2001;Hong Kong;Stephen Chow;Asia
206;Black Knight;39976235;33426971;Fantastik;95;2001;ABD;Gil Junger;ABD
207;Memento;39723096;25544867;Gerilim;113;2000;ABD;Christopher Nolan;ABD
208;Someone Like You;38689940;27343067;Komedi;97;2001;ABD;Tony Goldwyn;ABD
209;The Majestic;37317558;27807266;Dram;152;2001;ABD;Frank Darabont;ABD
210;Valentine;36684136;20384136;Gerilim;96;2001;ABD;Jamie Blanks;ABD
211;Joy Ride;36642838;21974919;Dram;97;2001;ABD;John Dahl;ABD
212;Joy Ride;15782536;12897789;Dram;97;2001;ABD;John Dahl;ABD
213;Original Sin;35402320;16534221;Dram;118;2001;Multi Nation;Michael Cristofer;Multi Nation
214;How High;31283740;31178740;Komedi;93;2001;ABD;Jesse Dylan;ABD
215;The Last Castle;27642707;18244060;Aksiyon;131;2001;ABD;Rod Lurie;ABD
216;Amores Perros;20908467;5408467;Dram;154;2000;Meksika;Alejandro González Iñárritu;North America
217;Mulholland Drive;20117339;7220243;Dram;147;2001;Multi Nation;David Lynch;Multi Nation
218;Rock Star;19334145;17008282;Dram;105;2001;ABD;Stephen Herek;ABD
219;The Man Who Wasn't There;18916623;7504257;Dram;116;2001;Multi Nation;Joel Coen;Multi Nation
220;Jason X;16951798;13121555;Bilim Kurgu;91;2001;ABD;James Isaac;ABD
221;Just Visiting;16176732;4781539;Bilim Kurgu;88;2001;Multi Nation;Jean-Marie Poiré;Multi Nation
222;American Outlaws;13678913;13342790;Aksiyon;94;2001;ABD;Les Mayfield;ABD
223;Vidocq;13240767;;Bilim Kurgu;98;2001;Fransa;Pitof;Europe
224;Head Over Heels;13127022;10424470;Komedi;86;2001;ABD;Mark Waters;ABD
225;Head Over Heels;18876082;;Komedi;86;2001;ABD;Mark Waters;ABD
226;The Experiment;11455141;;Dram;96;2010;ABD;Paul Scheuring;ABD
227;Wasabi;10366360;97220;Aksiyon;94;2001;Multi Nation;Gérard Krawczyk;Multi Nation
228;The Hole;7644361;;Fantastik;92;2009;ABD;Joe Dante;ABD
229;The Hole;7644361;;Dram;102;2001;?ngiltere;Nick Hamm;Europe
230;Mean Machine;7310206;92770;Dram;101;2001;?ngiltere;Barry Skolnick;Europe
231;Chaos;6042938;;Aksiyon;106;2005;Multi Nation;Tony Giglio;Multi Nation
232;The Lord of the Rings: The Two Towers;936689735;339789881;Aksiyon;235;2002;ABD;Peter Jackson;ABD
233;Harry Potter and the Chamber of Secrets;878979634;261988482;Fantastik;175;2002;Multi Nation;Chris Columbus;Multi Nation
234;Spider-Man;821708551;403706375;Aksiyon;189;2002;ABD;Sam Raimi;ABD
235;Die Another Day;431971116;160942139;Aksiyon;133;2002;Multi Nation;Lee Tamahori;Multi Nation
236;Signs;408247917;227966634;Bilim Kurgu;106;2002;ABD;M. Night Shyamalan;ABD
237;Ice Age;383257136;176387405;Animasyon;81;2002;ABD;Carlos Saldanha;ABD
238;My Big Fat Greek Wedding;368744044;241438208;Dram;95;2002;Multi Nation;Joel Zwick;Multi Nation
239;Minority Report;358372926;132072926;Bilim Kurgu;145;2002;ABD;Steven Spielberg;ABD
240;Catch Me If You Can;352114312;164615351;Dram;190;2002;ABD;Steven Spielberg;ABD
241;Chicago;306776732;170687518;Dram;113;2002;Multi Nation;Rob Marshall;Multi Nation
242;xXx;277448382;142109382;Aksiyon;124;2002;ABD;Rob Cohen;ABD
243;Scooby-Doo;275650703;153294164;Gizem;88;2002;ABD;Raja Gosnell;ABD
244;Lilo & Stitch;273144151;145794338;Animasyon;85;2002;ABD;Chris Sanders;ABD
245;The Ring;249348933;129128133;Gizem;115;2002;Multi Nation;Gore Verbinski;Multi Nation
246;8 Mile;242875078;116750901;Dram;111;2002;Multi Nation;Curtis Hanson;Multi Nation
247;The Bourne Identity;214034224;121661683;Aksiyon;119;2002;Multi Nation;Doug Liman;Multi Nation
248;Red Dragon;209196298;93149898;Dram;124;2002;Multi Nation;Brett Ratner;Multi Nation
249;Two Weeks Notice;199043242;93354851;Komedi;101;2002;ABD;Marc Lawrence (i);ABD
250;Panic Room;196397415;96397334;Dram;111;2002;ABD;David Fincher;ABD
251;Sweet Home Alabama;180622424;127223418;Komedi;108;2002;ABD;Andy Tennant;ABD
252;The Scorpion King;178799308;91047077;Aksiyon;92;2002;Multi Nation;Chuck Russell;Multi Nation
253;Mr. Deeds;171269535;126293452;Komedi;96;2002;ABD;Steven Brill;ABD
254;Stuart Little 2;169956806;64956806;Animasyon;78;2002;ABD;Rob Minkoff;ABD
255;Blade II;155010032;82348319;Aksiyon;117;2002;ABD;Guillermo del Toro;ABD
256;The Time Machine;123729176;56832494;Bilim Kurgu;96;2002;ABD;Simon Wells;ABD
257;The Pianist;120072577;32572577;Dram;150;2002;Multi Nation;Roman Polanski;Multi Nation
258;Unfaithful;119137784;52775765;Dram;124;2002;Multi Nation;Adrian Lyne;Multi Nation
259;Snow Dogs;115035090;81172560;Aile;99;2002;Multi Nation;Brian Levant;Multi Nation
260;We Were Soldiers;114660784;78122718;Aksiyon;138;2002;Multi Nation;Randall Wallace;Multi Nation
261;Insomnia;113714830;67355513;Gerilim;118;2002;ABD;Christopher Nolan;ABD
262;Treasure Planet;109578115;38176783;Animasyon;95;2002;ABD;Ron Clements;ABD
263;The Hours;108846072;41675994;Dram;114;2002;Multi Nation;Stephen Daldry;Multi Nation
264;About Schmidt;105834556;65016287;Dram;125;2002;ABD;Alexander Payne;ABD
265;The Tuxedo;104391623;50547998;Bilim Kurgu;98;2002;ABD;Kevin Donovan;ABD
266;Resident Evil;102984862;40119709;Bilim Kurgu;100;2002;Multi Nation;Paul W.S. Anderson;Multi Nation
267;John Q;102244770;71756802;Dram;116;2002;ABD;Nick Cassavetes;ABD
268;40 Days and 40 Nights;95146283;37950822;Komedi;94;2002;Multi Nation;Michael Lehmann;Multi Nation
269;Changing Lanes;94935764;66818548;Gerilim;99;2002;ABD;Roger Michell;ABD
270;28 Days Later;82719885;45064915;Bilim Kurgu;113;2002;?ngiltere;Danny Boyle;Europe
271;Jackass: The Movie;79493831;64255312;Belgesel;88;2002;ABD;Jeff Tremaine;ABD
272;Collateral Damage;78382433;40077257;Aksiyon;108;2002;ABD;Andrew Davis;ABD
273;Showtime;77741732;38082712;Aksiyon;95;2002;Multi Nation;Tom Dey;Multi Nation
274;Windtalkers;77628265;40914068;Aksiyon;134;2002;ABD;John Woo;ABD
275;Bend It Like Beckham;76583333;32543449;Dram;112;2002;Multi Nation;Gurinder Chadha;Multi Nation
276;The Sweetest Thing;68696770;24718164;Komedi;84;2002;ABD;Roger Kumble;ABD
277;Ghost Ship;68349884;30113491;Gerilim;91;2002;Multi Nation;Steve Beck;Multi Nation
278;K-19: The Widowmaker;65716126;35168966;Dram;138;2002;Multi Nation;Kathryn Bigelow;Multi Nation
279;High Crimes;63781810;41543917;Dram;115;2002;ABD;Carl Franklin;ABD
280;Frida;56298474;25885000;Dram;123;2002;Multi Nation;Julie Taymor;Multi Nation
281;The Mothman Prophecies;55157539;35746370;Dram;119;2002;ABD;Mark Pellington;ABD
282;Analyze That;55003135;32130627;Komedi;96;2002;ABD;Harold Ramis;ABD
283;The Hot Chick;54639553;35081594;Fantastik;104;2002;ABD;Tom Brady;ABD
284;Big Fat Liar;52970014;48360547;Aile;88;2002;ABD;Shawn Levy;ABD
285;Dragonfly;52323400;30323400;Fantastik;104;2002;Multi Nation;Tom Shadyac;Multi Nation
286;Blue Crush;51843679;40390647;Dram;104;2002;Multi Nation;John Stockwell;Multi Nation
287;Enough;51806184;40007742;Dram;114;2002;ABD;;ABD
288;I Spy;51386477;33561137;Aksiyon;97;2002;ABD;Betty Thomas;ABD
289;The Transporter;43928932;25296447;Aksiyon;92;2002;Multi Nation;Corey Yuen;Multi Nation
290;Clockstoppers;38793283;36989956;Bilim Kurgu;94;2002;ABD;Jonathan Frakes;ABD
291;Halloween: Resurrection;37664855;30354442;Gerilim;94;2002;ABD;Rick Rosenthal;ABD
292;Darkness;33988736;22163442;Korku;102;2002;Multi Nation;Jaume Balagueró;Multi Nation
293;Adaptation.;32801173;22498520;Dram;115;2002;ABD;Spike Jonze;ABD
294;Hart's War;32287044;19077641;Dram;125;2002;ABD;Gregory Hoblit;ABD
295;The New Guy;31167388;29760152;Komedi;88;2002;ABD;Ed Decter;ABD
296;The Four Feathers;29882645;18306166;Aksiyon;132;2002;Multi Nation;Shekhar Kapur;Multi Nation
