;Name;Worldwide;Duration;Year;Country;Director;Top_Director;Director_Category;Continent_ABD;Continent_Asia;Continent_Australia;Continent_Europe;Continent_Multi Nation;Continent_North America;MovieType_Aile;MovieType_Aksiyon;MovieType_Animasyon;MovieType_Belgesel;MovieType_Bilim Kurgu;MovieType_Dram;MovieType_Fantastik;MovieType_Gerilim;MovieType_Gizem;MovieType_Komedi;MovieType_Korku;MovieType_Macera;MovieType_Sava?;MovieType_Western
175;Wolf;65002597;125;1994;ABD;Mike Nichols;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
176;The Specialist;57362582;110;1994;ABD;Luis Llosa;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
177;Naked Gun 33 1/3: The Final Insult;51132598;83;1994;ABD;Peter Segal;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
178;The Crow;50693129;102;1994;ABD;Alex Proyas;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
179;Natural Born Killers;50282766;118;1994;ABD;Oliver Stone;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
180;Little Women;50083616;115;1994;ABD;Gillian Armstrong;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
181;Little Women;218843645;115;1994;ABD;Gillian Armstrong;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
182;Timecop;44853581;99;1994;Multi Nation;Peter Hyams;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
183;The Jungle Book;43229904;103;2016;Multi Nation;Jon Favreau;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
184;The Jungle Book;966550600;103;2016;Multi Nation;Jon Favreau;0;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
185;Richie Rich;38087756;95;1994;ABD;Donald Petrie;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
186;Junior;36763355;109;1994;ABD;Ivan Reitman;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
187;Nell;33683817;112;1994;ABD;Michael Apted;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
188;The Shawshank Redemption;28341469;142;1994;ABD;Frank Darabont;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
189;I.Q.;26381221;100;1994;ABD;Fred Schepisi;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
190;Frankenstein;22006296;109;2015;Multi Nation;Paul McGuigan;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
191;Reality Bites;20982557;99;1994;ABD;Ben Stiller;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
192;Only You;20059210;115;1994;ABD;Norman Jewison;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
193;New Nightmare;19721741;112;1994;ABD;Wes Craven;0;2;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
194;My Girl 2;17359799;99;1994;ABD;Howard Zieff;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
195;Baby's Day Out;16827402;99;1994;ABD;Patrick Read Johnson;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
196;No Escape;15339030;103;2015;ABD;John Erick Dowdle;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
197;No Escape;54418872;103;2015;ABD;John Erick Dowdle;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
198;Immortal Beloved;9914409;121;1994;ABD;Bernard Rose;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
199;Ed Wood;5887457;127;1994;ABD;Tim Burton;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
200;The Hudsucker Proxy;2816518;111;1994;Multi Nation;Joel Coen;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
201;Bitter Moon;1862805;139;1992;Multi Nation;Roman Polanski;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
202;Toy Story;244651588;81;1995;ABD;John Lasseter;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
203;Apollo 13;223837411;140;1995;ABD;Ron Howard;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
204;Batman Forever;184031112;121;1995;ABD;Joel Schumacher;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
205;Pocahontas;141579773;81;1995;ABD;"Mike Gabriel
                                        ,                                                                                                                     Eric Goldberg";0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
206;Ace Ventura: When Nature Calls;108385533;90;1995;ABD;Steve Oedekerk;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
207;GoldenEye;106429941;130;1995;Multi Nation;Martin Campbell;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
208;Jumanji;100475249;104;1995;ABD;Joe Johnston;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
209;Casper;100328194;100;1995;ABD;Brad Silberling;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
210;Crimson Tide;91387195;123;1995;ABD;Tony Scott;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
211;Waterworld;88246220;135;1995;ABD;"Kevin Costner
                                        ,                                                                                                                     Kevin Reynolds";0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
212;Dangerous Minds;84919401;99;1995;ABD;John N. Smith;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
213;While You Were Sleeping;81057016;103;1995;ABD;Jon Turteltaub;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
214;Braveheart;75609945;177;1995;ABD;Mel Gibson;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
215;Mortal Kombat;70454098;101;1995;ABD;Paul W.S. Anderson;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
216;Mortal Kombat;84426031;101;1995;ABD;Paul W.S. Anderson;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
217;Nine Months;69684532;103;1995;ABD;Chris Columbus;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
218;Casino;68972551;179;1995;Multi Nation;Martin Scorsese;1;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
219;Heat;67437309;170;1995;ABD;Michael Mann;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
220;Heat;67437309;92;2015;ABD;Simon West;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
221;Bad Boys;65807024;119;1995;ABD;Michael Bay;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
222;Clueless;56631572;97;1995;ABD;Amy Heckerling;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
223;Sense and Sensibility;43182776;136;1995;?ngiltere;Ang Lee;0;3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
224;Dead Man Walking;39363635;122;1995;Multi Nation;Tim Robbins;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
225;French Kiss;38896854;111;1995;Multi Nation;Lawrence Kasdan;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
226;First Knight;37600435;134;1995;ABD;Jerry Zucker;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
227;Judge Dredd;34693481;96;1995;ABD;Danny Cannon;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
228;Leaving Las Vegas;32029928;111;1995;Multi Nation;Mike Figgis;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
229;Powder;30862156;111;1995;ABD;Victor Salva;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
230;Assassins;30303072;132;1995;Multi Nation;Richard Donner;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
231;Billy Madison;25588734;90;1995;ABD;Tamra Davis;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
232;Desperado;25405445;104;1995;ABD;Robert Rodriguez;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
233;Dolores Claiborne;24361867;132;1995;ABD;Taylor Hackford;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
234;The Usual Suspects;23341568;106;1995;ABD;Bryan Singer;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
235;The Postman;21848932;177;1997;ABD;Kevin Costner;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
236;The Postman;17626234;177;1997;ABD;Kevin Costner;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
237;To Die For;21284514;106;1995;Multi Nation;Gus Van Sant;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
238;Johnny Mnemonic;19075720;97;1995;Multi Nation;Robert Longo;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
239;The Scarlet Letter;10382407;135;1995;ABD;Roland Joffé;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
240;Before Sunrise;5535405;105;1995;Multi Nation;Richard Linklater;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
241;Four Rooms;4257354;98;1995;ABD;"Quentin Tarantino
                                        ,                                                                                                                     Robert Rodriguez
                                        ,                                                                                                                     Allison Anders
                                        ,                                                                                                                     Alexandre Rockwell";1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
242;Priest;4165845;87;2011;ABD;Scott Stewart;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
243;Priest;78309505;87;2011;ABD;Scott Stewart;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
244;Bad Company;3674841;116;2002;ABD;Joel Schumacher;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
245;Bad Company;65977295;116;2002;ABD;Joel Schumacher;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
246;The Basketball Diaries;2381087;102;1995;ABD;Scott Kalvert;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
247;Shallow Grave;2079569;93;1994;?ngiltere;Danny Boyle;0;2;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
248;Independence Day;306169268;145;1996;ABD;Roland Emmerich;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
249;Twister;241721524;113;1996;ABD;Jan de Bont;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
250;Mission: Impossible;180981856;110;1996;ABD;Brian De Palma;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
251;Jerry Maguire;153952592;139;1996;ABD;Cameron Crowe;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
252;Ransom;136492681;121;1996;ABD;Ron Howard;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
253;101 Dalmatians;136189294;103;1996;Multi Nation;Stephen Herek;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
254;The Rock;134069511;136;1996;ABD;Michael Bay;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
255;The Nutty Professor;128814019;95;1996;ABD;Tom Shadyac;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
256;Phenomenon;104636382;123;1996;ABD;Jon Turteltaub;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
257;Scream;103067302;112;1996;ABD;Wes Craven;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
258;Scream;137743924;112;1996;ABD;Wes Craven;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
259;Eraser;101295562;115;1996;Multi Nation;Chuck Russell;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
260;Space Jam;90418342;88;1996;ABD;Joe Pytka;0;2;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
261;The English Patient;78676425;162;1996;Multi Nation;Anthony Minghella;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
262;Broken Arrow;70770147;108;1996;ABD;John Woo;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
263;The Cable Guy;60240295;96;1996;ABD;Ben Stiller;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
264;Courage Under Fire;59031057;116;1996;ABD;Edward Zwick;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
265;Jack;58620973;113;1996;ABD;Francis Ford Coppola;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
266;Primal Fear;56116183;129;1996;ABD;Gregory Hoblit;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
267;Sleepers;53315285;147;1996;ABD;Barry Levinson;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
268;One Fine Day;46151454;108;1996;ABD;Michael Hoffman;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
269;Happy Gilmore;38824099;92;1996;ABD;Dennis Dugan;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
270;Mars Attacks!;37771017;106;1996;ABD;Tim Burton;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
271;Shine;35999081;105;1996;Avustralya;Scott Hicks;0;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
272;Matilda;33459416;98;1996;ABD;Danny DeVito;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
273;The Long Kiss Goodnight;33447612;121;1996;ABD;Renny Harlin;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
274;Striptease;33109743;115;1996;ABD;Andrew Bergman;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
275;Daylight;33023469;115;1996;ABD;Rob Cohen;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
276;From Dusk Till Dawn;25836684;108;1996;ABD;Robert Rodriguez;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
277;The Craft;24819936;101;1996;ABD;Andrew Fleming;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
278;Fargo;24611975;98;1996;Multi Nation;"Joel Coen
                                        ,                                                                                                                     Ethan Coen";1;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
279;Emma;22231658;121;1996;ABD;Douglas McGrath;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
280;The Quest;21686547;95;1996;Multi Nation;Jean-Claude Van Damme;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
281;Bulletproof;21576954;84;1996;ABD;Ernest R. Dickerson;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
282;Fear;20831000;97;1996;ABD;James Foley;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
283;Last Man Standing;18115927;101;1996;ABD;Walter Hill;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
284;The Frighteners;16759216;110;1996;ABD;Peter Jackson;1;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
285;Trainspotting;16491080;94;1996;?ngiltere;Danny Boyle;0;2;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
286;Marvin's Room;12803305;98;1996;ABD;Jerry Zaks;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
287;Michael Collins;11092559;132;1996;Multi Nation;Neil Jordan;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
288;Everyone Says I Love You;9759200;101;1996;ABD;Woody Allen;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
289;Jane Eyre;5200601;120;2011;Multi Nation;Cary Fukunaga;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
290;Jane Eyre;34710627;120;2011;Multi Nation;Cary Fukunaga;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
291;Stealing Beauty;4762310;118;1996;Multi Nation;Bernardo Bertolucci;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
292;Crash;2664812;112;2004;Multi Nation;Paul Haggis;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
293;Crash;98410061;112;2004;Multi Nation;Paul Haggis;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
294;Dead Man;1037847;121;1995;Multi Nation;Jim Jarmusch;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
295;Titanic;1843373318;194;1997;ABD;James Cameron;1;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
296;Bean;251212670;89;1997;?ngiltere;Mel Smith;0;3;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
297;Men in Black;250690539;98;1997;ABD;Barry Sonnenfeld;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
298;Batman & Robin;238225195;125;1997;ABD;Joel Schumacher;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
299;The Lost World: Jurassic Park;229086679;129;1997;ABD;Steven Spielberg;1;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
300;Liar Liar;181410615;86;1997;ABD;Tom Shadyac;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
301;Speed 2: Cruise Control;164508066;125;1997;ABD;Jan de Bont;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
302;Good Will Hunting;138433435;127;1997;ABD;Gus Van Sant;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
303;My Best Friend's Wedding;127120029;105;1997;ABD;P.J. Hogan;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
304;Tomorrow Never Dies;125304276;119;1997;Multi Nation;Roger Spottiswoode;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
305;Face/Off;112276146;138;1997;ABD;John Woo;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
306;Scream 2;101363301;120;1997;ABD;Wes Craven;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
307;Con Air;101142012;116;1997;ABD;Simon West;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
308;Contact;100920329;150;1997;ABD;Robert Zemeckis;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
309;Hercules;99112101;98;2014;ABD;Brett Ratner;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
310;Hercules;99112101;93;1997;ABD;"Ron Clements
                                        ,                                                                                                                     John Musker";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
311;Hercules;244819862;98;2014;ABD;Brett Ratner;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
312;Hercules;244819862;93;1997;ABD;"Ron Clements
                                        ,                                                                                                                     John Musker";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
313;Flubber;92977226;93;1997;ABD;Les Mayfield;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
314;Conspiracy Theory;75982834;135;1997;ABD;Richard Donner;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
315;I Know What You Did Last Summer;72586134;101;1997;ABD;Jim Gillespie;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
316;Dante's Peak;67127760;108;1997;ABD;Roger Donaldson;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
317;Anaconda;65885767;89;1997;Multi Nation;Luis Llosa;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
318;L.A. Confidential;64616940;138;1997;ABD;Curtis Hanson;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
319;The Fifth Element;63820180;126;1997;Multi Nation;Luc Besson;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
320;The Saint;61363304;116;1997;ABD;Phillip Noyce;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
321;Anastasia;58406347;94;1997;ABD;"Gary Goldman
                                        ,                                                                                                                     Don Bluth";0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
322;Spawn;54870175;96;1997;ABD;Mark A.Z. Dippé;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
323;Starship Troopers;54814377;123;1997;ABD;Paul Verhoeven;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
324;Austin Powers: International Man of Mystery;53883989;94;1997;Multi Nation;M. Jay Roach;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
325;Breakdown;50159144;95;1997;ABD;Jonathan Mostow;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
326;The Game;48323859;129;1997;ABD;David Fincher;1;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
327;G.I. Jane;48169156;125;1997;ABD;Ridley Scott;1;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
328;Alien: Resurrection;47795658;116;1997;ABD;Jean Pierre Jeunet;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
329;Cop Land;44862187;104;1997;ABD;James Mangold;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
330;Amistad;44229441;155;1997;ABD;Steven Spielberg;1;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
331;The Devil's Own;42868348;107;1997;ABD;Alan J. Pakula;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
332;Donnie Brasco;41909762;147;1997;ABD;Mike Newell;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
333;Jackie Brown;39673162;154;1997;ABD;Quentin Tarantino;1;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
334;Seven Years in Tibet;37957682;136;1997;Multi Nation;Jean-Jacques Annaud;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
335;Mortal Kombat: Annihilation;35927406;95;1997;ABD;John R. Leonetti;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
336;Home Alone 3;30882515;102;1997;ABD;Raja Gosnell;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
337;The Edge;27873386;117;1997;ABD;Lee Tamahori;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
338;Event Horizon;26673242;96;1997;Multi Nation;Paul W.S. Anderson;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
339;Wishmaster;15738769;86;1997;ABD;Robert Kurtzman;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
340;Gattaca;12532777;106;1997;ABD;Andrew Niccol;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
341;Double Team;11438337;93;1997;Multi Nation;Tsui Hark;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
342;U Turn;6682098;125;1997;Multi Nation;Oliver Stone;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
343;Lost Highway;3756869;134;1997;Multi Nation;David Lynch;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
344;Anna Karenina;858553;130;2012;Multi Nation;Joe Wright;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
345;Anna Karenina;858553;108;1997;Multi Nation;Bernard Rose;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
346;Anna Karenina;68929150;130;2012;Multi Nation;Joe Wright;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
347;Anna Karenina;68929150;108;1997;Multi Nation;Bernard Rose;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
348;Armageddon;553709788;151;1998;ABD;Michael Bay;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
349;Saving Private Ryan;481840909;169;1998;ABD;Steven Spielberg;1;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
350;Godzilla;379014294;123;2014;ABD;Gareth Edwards;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
351;Godzilla;379014294;138;1998;Multi Nation;Roland Emmerich;0;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
352;Godzilla;524976069;123;2014;ABD;Gareth Edwards;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
353;Godzilla;524976069;138;1998;Multi Nation;Roland Emmerich;0;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
