;Name;Worldwide;Domestic;Duration;Year;Country;Director;Top_Director;Director_Category;Continent_ABD;Continent_Asia;Continent_Australia;Continent_Europe;Continent_Multi Nation;Continent_North America;MovieType_Aile;MovieType_Aksiyon;MovieType_Animasyon;MovieType_Belgesel;MovieType_Bilim Kurgu;MovieType_Dram;MovieType_Fantastik;MovieType_Gerilim;MovieType_Gizem;MovieType_Komedi;MovieType_Korku;MovieType_Macera;MovieType_Savas
1053;Cell 211;19300483;;110;2009;Multi Nation;Daniel Monzon;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1054;Toy Story 3;1066969703;415004880;103;2010;ABD;Lee Unkrich;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1055;Alice in Wonderland;1025467110;334191110;108;2010;ABD;Tim Burton;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1056;Inception;828258695;292576195;148;2010;Multi Nation;Christopher Nolan;1;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1057;The Twilight Saga: Eclipse;698491347;300531751;124;2010;ABD;David Slade;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1058;Iron Man 2;623933331;312433331;125;2010;ABD;Jon Favreau;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1059;Tangled;592461732;200821936;100;2010;ABD;"Byron Howard
                                        ,                                                                                                                     Nathan Greno";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1060;Despicable Me;543113985;251513985;94;2010;ABD;"Pierre Coffin
                                        ,                                                                                                                     Chris Renaud
                                        ,                                                                                                                     Sergio Pablos";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1061;How to Train Your Dragon;494878759;217581231;98;2010;ABD;"Chris Sanders
                                        ,                                                                                                                     Dean DeBlois";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1062;Clash of the Titans;493214993;163214888;106;2010;ABD;Louis Leterrier;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1063;The King's Speech;423999102;135453143;118;2010;Multi Nation;Tom Hooper;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1064;The Karate Kid;359126022;176591618;140;2010;Multi Nation;Harald Zwart;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1065;Black Swan;329398046;106954678;108;2010;ABD;Darren Aronofsky;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1066;Megamind;321885765;148415853;96;2010;ABD;Tom McGrath;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1067;Robin Hood;321669741;105269730;140;2010;Multi Nation;Ridley Scott;1;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1068;Robin Hood;321669741;105269730;116;2018;ABD;Otto Bathurst;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1069;Robin Hood;86489031;30824628;140;2010;Multi Nation;Ridley Scott;1;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1070;Robin Hood;86489031;30824628;116;2018;ABD;Otto Bathurst;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1071;Little Fockers;310650585;148438600;98;2010;ABD;Paul Weitz;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1072;Resident Evil: Afterlife;300228084;60128566;97;2010;Multi Nation;Paul W.S. Anderson;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1073;Shutter Island;294804195;128012934;138;2010;ABD;Martin Scorsese;1;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1074;Salt;293503354;118311368;100;2010;ABD;Phillip Noyce;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1075;The Tourist;278780441;67631157;103;2010;Multi Nation;Florian Henckel von Donnersmarck;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1076;The Expendables;274470394;103068524;103;2010;Multi Nation;Sylvester Stallone;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1077;Grown Ups;271430189;162001186;102;2010;ABD;Dennis Dugan;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1078;True Grit;252276927;171243005;110;2010;ABD;"Joel Coen
                                        ,                                                                                                                     Ethan Coen";1;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1079;Gulliver's Travels;237382724;42779261;85;2010;ABD;Rob Letterman;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1080;The Social Network;224920315;96962694;121;2010;ABD;David Fincher;1;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1081;Valentine's Day;216485654;110485654;125;2010;ABD;Garry Marshall;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1082;The Sorcerer's Apprentice;215283742;63150991;109;2010;ABD;Jon Turteltaub;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1083;Due Date;211780824;100539043;95;2010;ABD;Todd Phillips;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1084;Eat Pray Love;204594016;80574010;133;2010;ABD;Ryan Murphy;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1085;Yogi Bear;203509374;100246011;80;2010;ABD;Eric Brevig;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1086;Paranormal Activity 2;177512032;84752907;91;2010;ABD;Tod Williams;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1087;The A-Team;177238796;77222099;117;2010;ABD;Joe Carnahan;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1088;The Other Guys;170458922;119219978;107;2010;ABD;Adam McKay;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1089;Unstoppable;167805466;81562942;98;2010;ABD;Tony Scott;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1090;Step Up 3D;159291809;42400223;107;2010;ABD;Jon M. Chu;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1091;The Town;154026136;92186262;125;2010;Multi Nation;Ben Affleck;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1092;Date Night;152263880;98711404;88;2010;ABD;Shawn Levy;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1093;Legend of the Guardians: The Owls of Ga'Hoole;140073390;55675313;97;2010;Multi Nation;Zack Snyder;0;3;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1094;The Wolfman;139789765;61979680;102;2010;ABD;Joe Johnston;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1095;The Bounty Hunter;136333522;67061228;110;2010;ABD;Andy Tennant;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1096;Wall Street: Money Never Sleeps;134748021;52474616;133;2010;ABD;Oliver Stone;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1097;The Adjustment Bureau;127869379;62495645;106;2011;ABD;George Nolfi;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1098;Predators;127233108;52000688;107;2010;ABD;Nimród Antal;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1099;Dear John;114984666;80014842;108;2010;ABD;Lasse Hallström;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1100;Tooth Fairy;112462508;60022256;101;2010;Multi Nation;Michael Lembeck;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1101;Sanctum;108609310;23209310;108;2011;Multi Nation;Alister Grierson;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1102;Hereafter;106956330;32746941;129;2010;ABD;Clint Eastwood;1;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1103;Life as We Know It;105734416;53374681;114;2010;ABD;Greg Berlanti;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1104;Love & Other Drugs;102820008;32367005;112;2010;ABD;Edward Zwick;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1105;Aftershock;100293273;62962;17;2010;Çin;Xiaogang Feng;0;2;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1106;Killers;98159963;47059963;100;2010;ABD;Robert Luketic;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1107;Kick-Ass;96188903;48071303;117;2010;Multi Nation;Matthew Vaughn;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1108;Burlesque;89519773;39440655;119;2010;ABD;Steve Antin;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1109;The Last Song;89137047;62950384;107;2010;ABD;Julie Anne Robinson;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1110;Vampires Suck;80547866;36661504;82;2010;ABD;"Jason Friedberg
                                        ,                                                                                                                     Aaron Seltzer";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1111;Diary of a Wimpy Kid;76196538;64003625;92;2010;Multi Nation;Thor Freudenthal;0;2;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1112;Easy A;75026216;58401464;92;2010;ABD;Will Gluck;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1113;The Last Exorcism;69432527;41034350;87;2010;Multi Nation;Daniel Stamm;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1114;Takers;69055695;57744720;107;2010;ABD;John Luessenhop;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1115;Legion;67918658;40168080;100;2010;ABD;Scott Charles Stewart;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1116;The American;67876281;35606376;104;2010;Multi Nation;Anton Corbijn;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1117;The Next Three Days;67448651;21148651;133;2010;Multi Nation;Paul Haggis;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1118;Skyline;66984887;21393620;92;2010;ABD;"Colin Strause
                                        ,                                                                                                                     Greg Strause";0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1119;Hot Tub Time Machine;64735752;50287556;101;2010;ABD;Steve Pink;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1120;Devil;62695489;33601190;80;2010;ABD;"John Erick Dowdle
                                        ,                                                                                                                     Drew Dowdle";0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1121;127 Hours;60738797;18335230;94;2010;Multi Nation;Danny Boyle;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1122;The Ghost Writer;60331447;15541549;128;2010;Multi Nation;Roman Polanski;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1123;Secretariat;60321861;59713955;123;2010;ABD;Randall Wallace;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1124;Morning Glory;60040976;31011732;107;2010;ABD;Roger Michell;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1125;Remember Me;56032889;19068240;113;2010;ABD;Allen Coulter;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1126;Cop Out;55611001;44875481;107;2010;ABD;Kevin Smith;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1127;The Crazies;54806823;39123589;101;2010;ABD;Breck Eisner;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1128;From Paris with Love;52830951;24077427;92;2010;Multi Nation;Pierre Morel;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1129;Daybreakers;51416464;30101577;98;2009;Multi Nation;"Michael Spierig
                                        ,                                                                                                                     Peter Spierig";0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1130;The Switch;49830607;27779426;101;2010;ABD;"Josh Gordon
                                        ,                                                                                                                     Will Speck";0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1131;She's Out of My League;49779728;32010860;104;2010;ABD;Jim Field Smith;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1132;Charlie St. Cloud;48190704;31162545;99;2010;ABD;Burr Steers;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1133;Machete;45491656;26593646;105;2010;ABD;"Robert Rodriguez
                                        ,                                                                                                                     Ethan Maniquis";0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1134;When in Rome;43053376;32680633;91;2010;Multi Nation;Mark Steven Johnson;0;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1135;Faster;35626958;23240020;98;2010;ABD;George Tillman Jr.;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1136;The Kids Are All Right;34705850;20811365;106;2010;ABD;Lisa Cholodenko;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1137;Leap Year;32686500;25918920;100;2010;Multi Nation;Anand Tucker;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1138;You Again;32054369;25702053;105;2010;ABD;Andy Fickman;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1139;The Losers;29397654;23591432;97;2010;ABD;Sylvain White;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1140;Ramona and Beezus;27293743;26167002;103;2010;ABD;Elizabeth Allen;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1141;Let Me In;27093592;12134935;116;2010;Multi Nation;Matt Reeves;0;3;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1142;Biutiful;25147786;5101237;148;2010;Multi Nation;Alejandro González Iñárritu;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1143;The Way Back;24172201;2701859;133;2010;ABD;Peter Weir;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1144;The Way Back;15490514;13590514;133;2010;ABD;Peter Weir;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1145;A Thousand Words;22044277;18450127;91;2012;ABD;Brian Robbins;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1146;Just Wright;21584424;21540363;100;2010;ABD;Sanaa Hamri;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1147;Country Strong;20529194;20218921;117;2010;ABD;Shana Feste;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1148;Hello Ghost;19774455;;111;2010;Güney Kore;Yeong-tak Kim;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1149;Another Year;19722766;3205706;129;2010;Multi Nation;Mike Leigh;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1150;Youth in Revolt;19651093;15281286;87;2009;ABD;Miguel Arteta;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1151;Buried;19439764;1044143;94;2010;Multi Nation;Rodrigo Cortés;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1152;Norwegian Wood;19115721;13000;133;2010;Japonya;Anh Hung Tran;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1153;Fast Five;626137675;209837675;130;2011;ABD;Justin Lin;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1154;The Smurfs;563749323;142614158;103;2011;ABD;Raja Gosnell;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1155;Cars 2;559852396;191452396;106;2011;ABD;"John Lasseter
                                        ,                                                                                                                     Brad Lewis";0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1156;Rio;483866518;143619809;96;2011;ABD;Carlos Saldanha;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1157;Rise of the Planet of the Apes;481800873;176760185;105;2011;ABD;Rupert Wyatt;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1158;Thor;449326618;181030624;115;2011;ABD;Kenneth Branagh;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1159;The Intouchables;426588510;10198820;112;2011;Fransa;"Olivier Nakache
                                        ,                                                                                                                     Éric Toledano";0;3;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1160;Captain America: The First Avenger;370569774;176654505;126;2011;ABD;Joe Johnston;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1161;X-Men: First Class;352616690;146408305;132;2011;ABD;Matthew Vaughn;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1162;Real Steel;299268508;85468508;127;2011;Multi Nation;Shawn Levy;0;3;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1163;Bridesmaids;288383523;169106725;125;2011;ABD;Paul Feig;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1164;Super 8;260095986;127004179;112;2011;ABD;J.J. Abrams;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1165;Rango;245724603;123477607;107;2011;ABD;Gore Verbinski;0;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1166;Green Lantern;237201172;116601172;114;2011;ABD;Martin Campbell;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1167;The Green Hornet;227817248;98780042;119;2011;ABD;Michel Gondry;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1168;Immortals;226904017;83504017;110;2011;ABD;Tarsem Singh;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1169;The Help;216639112;169708112;146;2011;ABD;Tate Taylor;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1170;Bad Teacher;216197492;100292856;92;2011;ABD;Jake Kasdan;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1171;Horrible Bosses;209838559;117538559;98;2011;ABD;Seth Gordon;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1172;Paranormal Activity 3;207039844;104028807;94;2011;ABD;"Tod Williams
                                        ,                                                                                                                     Henry Joost
                                        ,                                                                                                                     Ariel Schulman";0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1173;Mr. Popper's Penguins;187361754;68224452;94;2011;ABD;Mark Waters;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1174;Hugo;185770160;73864507;126;2011;Multi Nation;Martin Scorsese;1;3;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1175;War Horse;177584879;79884879;146;2011;ABD;Steven Spielberg;1;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1176;The Descendants;177243185;82584160;115;2011;ABD;"Alexander Payne
                                        ,                                                                                                                     Jim Rash";0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1177;In Time;173930596;37520095;109;2011;ABD;Andrew Niccol;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1178;The Muppets;165184237;88631237;103;2011;ABD;James Bobin;0;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1179;Limitless;161849455;79249455;105;2011;ABD;Neil Burger;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1180;Johnny English Reborn;160078586;8305970;101;2011;?ngiltere;Oliver Parker;0;2;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1181;Final Destination 5;157887643;42587643;92;2011;ABD;Steven Quale;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1182;Tower Heist;152930623;78046570;104;2011;ABD;Brett Ratner;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1183;Midnight in Paris;151672318;56817045;94;2011;Multi Nation;Woody Allen;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
1184;I Am Number Four;149878437;55100437;109;2011;ABD;D.J. Caruso;0;2;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1185;No Strings Attached;149228077;70662220;107;2011;ABD;Ivan Reitman;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1186;Arthur Christmas;147419472;46462469;97;2011;Multi Nation;"Barry Cook
                                        ,                                                                                                                     Sarah Smith";0;2;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1187;Source Code;147332697;54712227;94;2011;Multi Nation;Duncan Jones;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1188;New Year's Eve;142044638;54544638;118;2011;ABD;Garry Marshall;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1189;Contagion;136515867;75658097;106;2011;ABD;Steven Soderbergh;0;3;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1190;Unknown;135710029;63686397;113;2011;Multi Nation;Jaume Collet-Serra;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1191;Unknown;135710029;63686397;98;2006;ABD;Simon Brand;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1192;The Artist;133432856;44671682;100;2011;Multi Nation;Michel Hazanavicius;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1193;The Iron Lady;115890699;30017992;105;2011;Multi Nation;Phyllida Lloyd;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1194;Moneyball;110206216;75605492;133;2011;ABD;Bennett Miller;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1195;Insidious;99557032;54009150;103;2010;Multi Nation;James Wan;0;3;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
1196;Justin Bieber: Never Say Never;99036827;73013910;105;2011;ABD;Jon M. Chu;0;3;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1197;Paul;97984015;37412945;104;2011;Multi Nation;Greg Mottola;0;2;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1198;Scream 4;97138686;38180928;111;2011;ABD;Wes Craven;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
1199;The Rite;96560591;33047633;114;2011;Multi Nation;Mikael Håfström;0;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1200;Red Riding Hood;90260376;37662162;100;2011;Multi Nation;Catherine Hardwicke;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1201;Sucker Punch;89792502;36392502;110;2011;Multi Nation;Zack Snyder;0;3;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1202;The Lincoln Lawyer;86752352;58009200;119;2011;ABD;Brad Furman;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1203;Hall Pass;86157237;45060734;105;2011;ABD;"Bobby Farrelly
                                        ,                                                                                                                     Peter Farrelly";0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1204;J. Edgar;84920539;37306030;137;2011;ABD;Clint Eastwood;1;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1205;Big Mommas: Like Father, Like Son;82686066;37915414;107;2011;ABD;John Whitesell;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1206;Abduction;82087155;28087155;106;2011;ABD;John Singleton;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1207;Drive;76976666;35061555;100;2011;ABD;Nicolas Winding Refn;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1208;The Ides of March;76338111;40962534;95;2011;ABD;George Clooney;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1209;The Mechanic;76130093;29121498;93;2011;ABD;Simon West;0;3;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1210;The Change-Up;75450437;37081475;112;2011;ABD;David Dobkin;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1211;Larry Crowne;75055070;35608245;98;2011;Multi Nation;Tom Hanks;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1212;Diary of a Wimpy Kid: Rodrick Rules;72526996;52698535;99;2011;ABD;David Bowers;0;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
1213;The Dilemma;69721966;48475290;111;2011;ABD;Ron Howard;0;3;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1214;Something Borrowed;65100369;39046489;112;2011;ABD;Luke Greenfield;0;2;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1215;The Darkest Hour;64626786;21443494;89;2011;Multi Nation;Chris Gorak;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
1216;Hanna;63782078;40259119;111;2011;Multi Nation;Joe Wright;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1217;Conan the Barbarian;63523283;21295021;113;2011;ABD;Marcus Nispel;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1218;Colombiana;63458440;36665854;108;2011;Fransa;Olivier Megaton;0;3;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1219;One Day;59389433;13843771;107;2011;Multi Nation;Lone Scherfig;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0
1220;Killer Elite;57084522;25124966;116;2011;Multi Nation;Gary Mckendry;0;1;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0
1221;Arthur;48147945;33035397;110;2011;ABD;Jason Winer;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
1222;Soul Surfer;47120948;43853424;112;2011;ABD;Sean McNamara;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
